"CTA ID","environment/build","route","UI location","persona","exact label","likely user expectation","actual destination/action","prerequisites","server write expected/observed","persistence contract","confirmation","notification requirements","operator owner/queue","return/status path","applicable scenario IDs","mobile result","desktop result","evidence","finding IDs"
"CTA-baseline-_care_how-it-works-L106","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/care/how-it-works","link; baseline-_care_how-it-works.txt","See evidence fixture/scenario; not individually qualified","Compliance","Label implies navigation; individual expectation review NOT RUN","/compliance","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/compliance","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_care_how-it-works.txt",""
"CTA-baseline-_care_how-it-works-L108","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/care/how-it-works","link; baseline-_care_how-it-works.txt","See evidence fixture/scenario; not individually qualified","Investors","Label implies navigation; individual expectation review NOT RUN","/investors","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/investors","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_care_how-it-works.txt",""
"CTA-baseline-_care_how-it-works-L110","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/care/how-it-works","link; baseline-_care_how-it-works.txt","See evidence fixture/scenario; not individually qualified","llms.txt","Label implies navigation; individual expectation review NOT RUN","/llms.txt","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/llms.txt","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_care_how-it-works.txt",""
"CTA-baseline-_care_how-it-works-L114","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/care/how-it-works","link; baseline-_care_how-it-works.txt","See evidence fixture/scenario; not individually qualified","Privacy","Label implies navigation; individual expectation review NOT RUN","/privacy","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/privacy","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_care_how-it-works.txt",""
"CTA-baseline-_care_how-it-works-L116","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/care/how-it-works","link; baseline-_care_how-it-works.txt","See evidence fixture/scenario; not individually qualified","Terms","Label implies navigation; individual expectation review NOT RUN","/terms","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/terms","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_care_how-it-works.txt",""
"CTA-baseline-_care_how-it-works-L118","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/care/how-it-works","link; baseline-_care_how-it-works.txt","See evidence fixture/scenario; not individually qualified","Disclosures","Label implies navigation; individual expectation review NOT RUN","/disclosures","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/disclosures","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_care_how-it-works.txt",""
"CTA-baseline-_care_provider-review-L3","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/care/provider-review","link; baseline-_care_provider-review.txt","See evidence fixture/scenario; not individually qualified","Skip to content","Label implies navigation; individual expectation review NOT RUN","""#site-main""","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","""#site-main""","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_care_provider-review.txt",""
"CTA-baseline-_care_provider-review-L6","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/care/provider-review","link; baseline-_care_provider-review.txt","See evidence fixture/scenario; not individually qualified","xenios","Label implies navigation; individual expectation review NOT RUN","/","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_care_provider-review.txt",""
"CTA-baseline-_care_provider-review-L9","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/care/provider-review","link; baseline-_care_provider-review.txt","See evidence fixture/scenario; not individually qualified","Sign in","Label implies navigation; individual expectation review NOT RUN","/research/sign-in","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/research/sign-in","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_care_provider-review.txt",""
"CTA-baseline-_care_provider-review-L11","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/care/provider-review","link; baseline-_care_provider-review.txt","See evidence fixture/scenario; not individually qualified","Get access","Label implies navigation; individual expectation review NOT RUN","/research/access-hub#account-access","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/research/access-hub#account-access","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_care_provider-review.txt",""
"CTA-baseline-_care_provider-review-L13","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/care/provider-review","button; baseline-_care_provider-review.txt","See evidence fixture/scenario; not individually qualified","Open full site menu","Label implies interaction; individual expectation review NOT RUN","Control observed; action contract NOT RUN","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","NOT VERIFIED","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_care_provider-review.txt",""
"CTA-baseline-_care_provider-review-L21","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/care/provider-review","link; baseline-_care_provider-review.txt","See evidence fixture/scenario; not individually qualified","Care overview","Label implies navigation; individual expectation review NOT RUN","/care","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/care","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_care_provider-review.txt",""
"CTA-baseline-_care_provider-review-L23","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/care/provider-review","link; baseline-_care_provider-review.txt","See evidence fixture/scenario; not individually qualified","Start Care request","Label implies navigation; individual expectation review NOT RUN","/care/schedule","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/care/schedule","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_care_provider-review.txt",""
"CTA-baseline-_care_provider-review-L25","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/care/provider-review","link; baseline-_care_provider-review.txt","See evidence fixture/scenario; not individually qualified","Care account","Label implies navigation; individual expectation review NOT RUN","/care/portal","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/care/portal","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_care_provider-review.txt",""
"CTA-baseline-_care_provider-review-L27","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/care/provider-review","link; baseline-_care_provider-review.txt","See evidence fixture/scenario; not individually qualified","How Care works","Label implies navigation; individual expectation review NOT RUN","/care/how-it-works","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/care/how-it-works","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_care_provider-review.txt",""
"CTA-baseline-_care_provider-review-L29","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/care/provider-review","link; baseline-_care_provider-review.txt","See evidence fixture/scenario; not individually qualified","Clinical review","Label implies navigation; individual expectation review NOT RUN","/care/provider-review","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/care/provider-review","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_care_provider-review.txt",""
"CTA-baseline-_care_provider-review-L31","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/care/provider-review","link; baseline-_care_provider-review.txt","See evidence fixture/scenario; not individually qualified","Support","Label implies navigation; individual expectation review NOT RUN","/care/support","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/care/support","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_care_provider-review.txt",""
"CTA-baseline-_care_provider-review-L58","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/care/provider-review","link; baseline-_care_provider-review.txt","See evidence fixture/scenario; not individually qualified","team@xeniostechnology.com","Label implies navigation; individual expectation review NOT RUN","mailto:team@xeniostechnology.com","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","mailto:team@xeniostechnology.com","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_care_provider-review.txt",""
"CTA-baseline-_care_provider-review-L60","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/care/provider-review","link; baseline-_care_provider-review.txt","See evidence fixture/scenario; not individually qualified","Instagram, @officialxenios","Label implies navigation; individual expectation review NOT RUN","https://www.instagram.com/officialxenios/","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","https://www.instagram.com/officialxenios/","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_care_provider-review.txt",""
"CTA-baseline-_care_provider-review-L62","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/care/provider-review","link; baseline-_care_provider-review.txt","See evidence fixture/scenario; not individually qualified","LinkedIn, /company/officialxenios","Label implies navigation; individual expectation review NOT RUN","https://www.linkedin.com/company/officialxenios","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","https://www.linkedin.com/company/officialxenios","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_care_provider-review.txt",""
"CTA-baseline-_care_provider-review-L66","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/care/provider-review","link; baseline-_care_provider-review.txt","See evidence fixture/scenario; not individually qualified","Product","Label implies navigation; individual expectation review NOT RUN","/product","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/product","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_care_provider-review.txt",""
"CTA-baseline-_care_provider-review-L68","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/care/provider-review","link; baseline-_care_provider-review.txt","See evidence fixture/scenario; not individually qualified","How It Works","Label implies navigation; individual expectation review NOT RUN","/how-it-works","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/how-it-works","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_care_provider-review.txt",""
"CTA-baseline-_care_provider-review-L70","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/care/provider-review","link; baseline-_care_provider-review.txt","See evidence fixture/scenario; not individually qualified","For Coaches","Label implies navigation; individual expectation review NOT RUN","/for-coaches","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/for-coaches","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_care_provider-review.txt",""
