offer_id,exact_name,exact_format_variant,category,current_price_authority,public_price_allowed,availability,care,research_order,assisted_order,unavailable,account_required,clinician_review_required,current_cta,target_cta,fulfillment_authority,documentation_coa_status,source_of_truth,unresolved_issue
canonical:mov_017febfdb0edf96366f4,Epithalon,EPITHALON 20 mg,Research Peptides & Materials / Lyophilized Vial,current_master_retail candidate $159.38 (pending_approval); live Product Control member price not inspected by this lane,PENDING D-05 - candidate retail is pending_approval; until approved show 'Price confirmed in your quote',Assisted order (human-reviewed request; no direct purchase),NO,YES (via assisted request),YES,NO,No (passwordless request + reference); Sign In optional to see history,NO,Early Access / assisted request: 'Request an order' at /research/early-access/order-request (entry is confusing; see CUX-03),Request Order,Supplier NOT verified (vendor RFQ: zero responses); human release after payment verification,Not verified (no vendor COA/lot responses),docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0283),public copy draft; price pending_approval; supplier/COA/landed cost not verified
canonical:mov_120042d931e6c04de5a7,Dihexa,DIHEXA 5MG CAPSULE,503A Clinical Formulations / Capsule,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0040),public copy draft; pharmacy/clinician provider not verified
canonical:mov_1257ce2cf99948f94deb,Estradiol,ESTRADIOL 0.25MG CAPSULE,503A Clinical Formulations / Capsule,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0048),public copy draft; pharmacy/clinician provider not verified
canonical:mov_142e69c895e4e9dfd108,Semaglutide + B12,SEMAGLUTIDE/B12 3.4MG-500MCG/ML (2ML) (6.8mg vial),503A Clinical Formulations / Compounded Vial / Liquid,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0162),public copy draft; pharmacy/clinician provider not verified
canonical:mov_14a952b1a5b4951dc063,Finasteride Tablet,FINASTERIDE TABLET 1MG,503A Clinical Formulations / Tablet,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0059),public copy draft; pharmacy/clinician provider not verified
canonical:mov_16d6440006e72819c033,Tadalafil SR,TADALAFIL SR 24MG CAPSULE,503A Clinical Formulations / Capsule,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0202),public copy draft; pharmacy/clinician provider not verified
canonical:mov_189d42074e6b32a05462,Progesterone,PROGESTERONE 300MG SR CAPSULE,503A Clinical Formulations / Capsule,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0149),public copy draft; pharmacy/clinician provider not verified
canonical:mov_1af9bddcc747b4b0390d,Testosterone,TESTOSTERONE 50MG/GM TOPICAL CREAM,503A Clinical Formulations / Topical Cream,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0217),public copy draft; pharmacy/clinician provider not verified
canonical:mov_1b1c6fad6fe643bae46f,Estradiol,ESTRADIOL 0.75MG CAPSULE,503A Clinical Formulations / Capsule,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0050),public copy draft; pharmacy/clinician provider not verified
canonical:mov_1d4475fa96d199f72b4b,Semaglutide + B12,SEMAGLUTIDE/B12 5MG-500MCG/ML (3ML) (15mg vial),503A Clinical Formulations / Compounded Vial / Liquid,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0165),public copy draft; pharmacy/clinician provider not verified
canonical:mov_2006e34fbd8f2b39c46a,Aod-9604,AOD-9604 1.2MG/ML (6MG/5ML),503A Clinical Formulations / Compounded Vial / Liquid,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0006),public copy draft; pharmacy/clinician provider not verified
canonical:mov_207ae3c3598581a1a4b5,Ara 290,ARA 290 6MG/ML (5ML),503A Clinical Formulations / Compounded Vial / Liquid,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0009),public copy draft; pharmacy/clinician provider not verified
canonical:mov_214b4eb089035b252d07,Bi-Pro-Test Cream,BI-PRO-TEST CREAM 0.25MG/100MG/1MG/GM,503A Clinical Formulations / Topical Cream,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0028),public copy draft; pharmacy/clinician provider not verified
canonical:mov_21534608574ca9d6fbd5,Progesterone,PROGESTERONE 150MG CAPSULE,503A Clinical Formulations / Capsule,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0137),public copy draft; pharmacy/clinician provider not verified
canonical:mov_22f8ede1ff7f158b8c9b,Testosterone,TESTOSTERONE 14MG/GM TOPICAL CREAM,503A Clinical Formulations / Topical Cream,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0214),public copy draft; pharmacy/clinician provider not verified
canonical:mov_256f409fa7eaaa527e9d,Testosterone Cyp,TESTOSTERONE CYP 200MG/ML GRAPE SEED OIL (10ML),503A Clinical Formulations / Compounded Vial / Liquid,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0219),public copy draft; pharmacy/clinician provider not verified
